Order ID,Order Date,Order Priority,Order Quantity, Sales ,Discount, Profit ,Unit Price,Shipping Cost,Customer Name,Province,Region,Product Category,Product Sub-Category,Ship Date,,,,,,,,
31393,05-Nov-2012,Critical,4, $98 ,0.04,-$27.3,19.94,14.87,Cindy Schnelling,Northwest Territories,Northwest Territories,Furniture,Office Furnishings,05-Dec-2012,,,,,,,,
48839,07-Oct-2010,Critical,1, $97 ,0.05,-$37.1,98.31,0.49,Carlos Daly,Northwest Territories,Northwest Territories,Office Supplies,Labels,07-Dec-2010,,,,,,,,
43109,21-Dec-2012,Critical,10, $97 ,0.06,-$4.0,10.01,1.99,Dorothy Wardle,Northwest Territories,Northwest Territories,Technology,Computer Peripherals,22-Dec-2012,,,,,,,,
12929,30-Aug-2010,Critical,20, $95 ,0,$29.7,4.48,1.22,Jim Radford,Northwest Territories,Northwest Territories,Office Supplies,Paper,31-Aug-2010,,,,,,,,
26567,09-Apr-2009,Critical,10, $90 ,0.09,-$100.5,8.46,8.99,Sylvia Foulston,Northwest Territories,Northwest Territories,Technology,Computer Peripherals,09-Jul-2009,,,,,,,,
31684,16-Sep-2012,Critical,15, $90 ,0.02,$23.5,5.68,1.46,Susan Vittorini,Northwest Territories,Northwest Territories,Office Supplies,Paper,19-Sep-2012,,,,,,,,
10535,27-May-2011,Low,46, $80 ,0.09,-$0.8,1.76,0.7,Doug Bickford,Northwest Territories,Northwest Territories,Office Supplies,Pens & Art Supplies,06-Mar-2011,,,,,,,,
31781,16-Jan-2009,Medium,41, $78 ,0.03,$5.5,1.81,0.75,Sylvia Foulston,Northwest Territories,Northwest Territories,Office Supplies,Rubber Bands,17-Jan-2009,,,,,,,,
23264,12-Jul-2010,Critical,27, $78 ,0.06,$18.0,2.88,0.99,Clay Rozendal,Northwest Territories,Northwest Territories,Office Supplies,Labels,12-Sep-2010,,,,,,,,
12544,03-Mar-2009,Low,34, $74 ,0.08,-$129.0,2.08,5.33,Jim Radford,Northwest Territories,Northwest Territories,Furniture,Office Furnishings,03-Oct-2009,,,,,,,,
11941,24-Jun-2010,Critical,4, $73 ,0.08,-$41.0,15.7,11.25,Jamie Kunitz,Northwest Territories,Northwest Territories,Office Supplies,Storage & Organization,25-Jun-2010,,,,,,,,
39846,27-Feb-2009,Low,14, $71 ,0.06,-$62.7,4.98,4.62,Cindy Schnelling,Northwest Territories,Northwest Territories,Technology,Computer Peripherals,03-Jun-2009,,,,,,,,
39683,08-Oct-2011,High,30, $68 ,0,$6.4,2.18,0.78,Jeremy Lonsdale,Northwest Territories,Northwest Territories,Office Supplies,Rubber Bands,08-Dec-2011,,,,,,,,
33703,02-Jun-2010,Not Specified,4, $64 ,0.08,-$8.5,12.21,4.81,Carl Ludwig,Northwest Territories,Northwest Territories,Office Supplies,Storage & Organization,02-Aug-2010,,,,,,,,
27909,02-Jul-2012,Critical,1, $62 ,0.09,-$23.2,54.96,10.75,Monica Federle,Northwest Territories,Northwest Territories,Office Supplies,Paper,02-Sep-2012,,,,,,,,
27909,02-Jul-2012,Critical,47, $59 ,0.07,-$24.9,1.26,0.7,Monica Federle,Northwest Territories,Northwest Territories,Office Supplies,Rubber Bands,02-Oct-2012,,,,,,,,
33159,27-Apr-2012,Medium,3, $57 ,0.01,-$71.0,20.99,0.99,Cindy Schnelling,Northwest Territories,Northwest Territories,Technology,Telephones and Communication,29-Apr-2012,,,,,,,,
21285,07-Mar-2010,Medium,32, $55 ,0.02,-$30.5,1.68,1.57,Adrian Hane,Northwest Territories,Northwest Territories,Office Supplies,Pens & Art Supplies,07-Apr-2010,,,,,,,,
44772,31-Mar-2009,Not Specified,1, $54 ,0.07,-$233.0,55.99,5,Dorothy Wardle,Northwest Territories,Northwest Territories,Technology,Telephones and Communication,04-Feb-2009,,,,,,,,
47873,13-Nov-2010,Critical,8, $52 ,0.08,-$17.4,5.89,5.57,Doug Bickford,Northwest Territories,Northwest Territories,Furniture,Office Furnishings,15-Nov-2010,,,,,,,,
50278,25-May-2010,High,2, $51 ,0,-$27.5,20.98,8.83,Beth Thompson,Northwest Territories,Northwest Territories,Office Supplies,Binders and Binder Accessories,25-May-2010,,,,,,,,
26567,09-Apr-2009,Critical,8, $51 ,0.08,-$44.1,5.4,7.78,Sylvia Foulston,Northwest Territories,Northwest Territories,Office Supplies,Binders and Binder Accessories,09-Apr-2009,,,,,,,,
33894,14-Jun-2010,Critical,5, $43 ,0.02,-$32.5,6.84,8.37,Doug Bickford,Northwest Territories,Northwest Territories,Office Supplies,"Scissors, Rulers and Trimmers",15-Jun-2010,,,,,,,,
19686,15-Aug-2010,Medium,2, $42 ,0.06,-$53.1,17.98,8.51,Alan Barnes,Northwest Territories,Northwest Territories,Technology,Office Machines,15-Aug-2010,,,,,,,,
12352,23-Mar-2012,Medium,5, $37 ,0.07,-$32.8,5.81,8.49,Hunter Glantz,Northwest Territories,Northwest Territories,Office Supplies,Binders and Binder Accessories,24-Mar-2012,,,,,,,,
34177,15-Aug-2009,High,13, $34 ,0.02,$9.5,2.61,0.5,Toby Braunhardt,Northwest Territories,Northwest Territories,Office Supplies,Labels,18-Aug-2009,,,,,,,,
26499,21-Feb-2010,Medium,11, $32 ,0.05,$8.8,2.88,0.5,Sylvia Foulston,Northwest Territories,Northwest Territories,Office Supplies,Labels,22-Feb-2010,,,,,,,,
47460,10-Oct-2010,Critical,12, $32 ,0.1,-$3.6,2.84,0.93,Jamie Kunitz,Northwest Territories,Northwest Territories,Office Supplies,Pens & Art Supplies,10-Dec-2010,,,,,,,,
22501,18-May-2010,High,2, $31 ,0.04,$7.3,7.64,1.39,Alan Barnes,Northwest Territories,Northwest Territories,Office Supplies,Envelopes,19-May-2010,,,,,,,,
33444,10-Jun-2012,Medium,11, $31 ,0.09,-$17.7,2.6,2.4,Alan Barnes,Northwest Territories,Northwest Territories,Office Supplies,Pens & Art Supplies,10-Jul-2012,,,,,,,,
32229,30-Aug-2010,High,15, $29 ,0,-$0.1,1.76,0.7,Carlos Daly,Northwest Territories,Northwest Territories,Office Supplies,Pens & Art Supplies,31-Aug-2010,,,,,,,,
28165,07-Sep-2012,Not Specified,2, $25 ,0.05,-$12.8,10.91,2.99,Grant Carroll,Northwest Territories,Northwest Territories,Office Supplies,Binders and Binder Accessories,07-Nov-2012,,,,,,,,
34631,23-Oct-2009,Not Specified,5, $22 ,0.06,-$22.3,3.36,6.27,Brendan Dodson,Northwest Territories,Northwest Territories,Office Supplies,Binders and Binder Accessories,24-Oct-2009,,,,,,,,
41409,21-Jul-2011,Not Specified,1, $19 ,0,-$18.3,11.5,7.19,Beth Thompson,Northwest Territories,Northwest Territories,Office Supplies,Binders and Binder Accessories,23-Jul-2011,,,,,,,,
16706,27-Jun-2012,High,6, $18 ,0.01,-$4.1,2.78,1.2,Beth Thompson,Northwest Territories,Northwest Territories,Office Supplies,Pens & Art Supplies,28-Jun-2012,,,,,,,,
52193,03-May-2010,Not Specified,1, $18 ,0.04,$10.5,2.88,0.5,Mike Pelletier,Northwest Territories,Northwest Territories,Office Supplies,Labels,03-Jul-2010,,,,,,,,
1761,23-Dec-2010,High,25," $12,028 ",0.01,-$547.6,449.99,49,Carl Ludwig,Nunavut,Nunavut,Technology,Copiers and Fax,25-Dec-2010,,,,,,,,
6116,20-Mar-2009,Medium,6," $9,621 ",0.04,"-$1,759.6",1637.53,24.49,Barry Weirich,Nunavut,Nunavut,Office Supplies,"Scissors, Rulers and Trimmers",22-Mar-2009,,,,,,,,
7110,08-Jul-2011,Low,22," $6,396 ",0.02,"$1,902.2",276.2,24.49,Grant Carroll,Nunavut,Nunavut,Furniture,Chairs & Chairmats,08-Nov-2011,,,,,,,,
2791,10-Sep-2009,High,49," $5,586 ",0.09,$80.4,120.98,30,Eugene Barchas,Nunavut,Nunavut,Furniture,Chairs & Chairmats,10-Nov-2009,,,,,,,,
483,07-Oct-2011,High,30," $4,966 ",0.08,"$1,199.0",195.99,3.99,Clay Rozendal,Nunavut,Nunavut,Technology,Telephones and Communication,07-Dec-2011,,,,,,,,
2757,19-Jul-2011,Critical,39," $3,554 ",0.07,"-$1,766.0",95.95,74.35,Julia West,Nunavut,Nunavut,Furniture,Chairs & Chairmats,19-Jul-2011,,,,,,,,
643,24-Mar-2011,High,21," $2,782 ",0.07,-$695.3,138.14,35,Monica Federle,Nunavut,Nunavut,Office Supplies,Storage & Organization,25-Mar-2011,,,,,,,,
1344,15-Apr-2012,Low,18," $2,481 ",0.01,$313.6,155.99,8.99,Jim Radford,Nunavut,Nunavut,Technology,Telephones and Communication,19-Apr-2012,,,,,,,,
6982,16-Nov-2011,Not Specified,32," $1,311 ",0,$407.4,39.48,1.99,Dorothy Wardle,Nunavut,Nunavut,Technology,Computer Peripherals,18-Nov-2011,,,,,,,,
5316,30-Jan-2009,Critical,42," $1,285 ",0.1,$514.1,31.78,1.99,Clay Rozendal,Nunavut,Nunavut,Technology,Computer Peripherals,02-Jan-2009,,,,,,,,
8391,28-Aug-2011,High,4," $1,267 ",0.04,-$268.4,300.98,64.73,Sylvia Foulston,Nunavut,Nunavut,Furniture,Chairs & Chairmats,29-Aug-2011,,,,,,,,
2631,23-Sep-2010,Low,27," $1,078 ",0.08,$252.7,40.96,1.99,Jack Garza,Nunavut,Nunavut,Technology,Computer Peripherals,25-Sep-2010,,,,,,,,
613,17-Jun-2011,High,22, $905 ,0.09,$127.7,42.76,6.22,Carl Jackson,Nunavut,Nunavut,Office Supplies,Storage & Organization,18-Jun-2011,,,,,,,,
6982,16-Nov-2011,Not Specified,41, $844 ,0.04,$52.6,19.98,10.49,Dorothy Wardle,Nunavut,Nunavut,Furniture,Office Furnishings,18-Nov-2011,,,,,,,,
1344,15-Apr-2012,Low,15, $835 ,0.06,-$11.7,65.99,5.26,Jim Radford,Nunavut,Nunavut,Technology,Telephones and Communication,22-Apr-2012,,,,,,,,
3908,03-Aug-2010,Medium,8, $820 ,0,-$180.2,115.99,2.5,Dorothy Wardle,Nunavut,Nunavut,Technology,Telephones and Communication,03-Aug-2010,,,,,,,,
7430,06-Aug-2010,Medium,50, $752 ,0.05,$353.2,15.67,1.39,Barry Weirich,Nunavut,Nunavut,Office Supplies,Envelopes,06-Sep-2010,,,,,,,,
6982,16-Nov-2011,Not Specified,5, $544 ,0.09,-$338.3,100.98,57.38,Dorothy Wardle,Nunavut,Nunavut,Furniture,Bookcases,18-Nov-2011,,,,,,,,
1539,03-Sep-2011,Low,33, $512 ,0.1,-$172.9,15.99,13.18,Carl Ludwig,Nunavut,Nunavut,Office Supplies,Binders and Binder Accessories,03-Nov-2011,,,,,,,,
2791,10-Sep-2009,High,18, $508 ,0.1,$118.9,30.98,5.76,Eugene Barchas,Nunavut,Nunavut,Office Supplies,Paper,10-Oct-2009,,,,,,,,
2532,10-Oct-2011,High,24, $426 ,0.01,-$79.0,20.99,2.5,Alan Barnes,Nunavut,Nunavut,Technology,Telephones and Communication,10-Nov-2011,,,,,,,,
5894,08-Dec-2009,High,7, $384 ,0.1,$87.7,58.1,1.49,Ann Chong,Nunavut,Nunavut,Office Supplies,Binders and Binder Accessories,13-Aug-2009,,,,,,,,
6535,06-Dec-2012,Critical,11, $312 ,0.07,-$19.3,28.15,8.99,Adrian Hane,Nunavut,Nunavut,Office Supplies,Pens & Art Supplies,15-Jun-2012,,,,,,,,
2532,10-Oct-2011,High,39, $282 ,0.03,$140.0,7.31,0.49,Alan Barnes,Nunavut,Nunavut,Office Supplies,Labels,10-Nov-2011,,,,,,,,
6182,21-Jul-2012,Low,40, $255 ,0.04,-$116.8,6.48,6.65,Grant Carroll,Nunavut,Nunavut,Office Supplies,Paper,28-Jul-2012,,,,,,,,
5894,08-Dec-2009,High,3, $239 ,0.01,-$68.2,80.48,4.5,Ann Chong,Nunavut,Nunavut,Office Supplies,Appliances,15-Aug-2009,,,,,,,,
2791,10-Sep-2009,High,47, $192 ,0,-$236.3,3.89,7.01,Eugene Barchas,Nunavut,Nunavut,Office Supplies,Binders and Binder Accessories,10-Sep-2009,,,,,,,,
1539,03-Sep-2011,Low,38, $185 ,0.05,-$144.6,4.89,4.93,Carl Ludwig,Nunavut,Nunavut,Technology,Computer Peripherals,14-Mar-2011,,,,,,,,
6182,21-Jul-2012,Low,18, $130 ,0.04,-$67.3,6.48,7.86,Grant Carroll,Nunavut,Nunavut,Office Supplies,Paper,25-Jul-2012,,,,,,,,
5506,11-Jul-2010,Critical,22, $130 ,0.05,$4.4,5.88,3.04,Beth Thompson,Nunavut,Nunavut,Office Supplies,Paper,11-Aug-2010,,,,,,,,
5569,29-Apr-2010,Not Specified,12, $119 ,0.09,-$0.1,9.65,6.22,Frank Price,Nunavut,Nunavut,Furniture,Office Furnishings,05-Jan-2010,,,,,,,,
613,17-Jun-2011,High,12, $94 ,0.03,-$54.0,7.3,7.72,Carl Jackson,Nunavut,Nunavut,Office Supplies,Binders and Binder Accessories,17-Jun-2011,,,,,,,,
4612,19-Sep-2010,Medium,9, $90 ,0.06,-$375.6,4.48,49,Jim Radford,Nunavut,Nunavut,Office Supplies,Appliances,21-Sep-2010,,,,,,,,
5409,01-Aug-2012,Low,11, $49 ,0.01,-$7.0,3.98,2.97,Don Jones,Nunavut,Nunavut,Office Supplies,Paper,13-Jan-2012,,,,,,,,
4132,28-May-2011,Not Specified,5, $15 ,0.01,$1.3,2.88,0.5,Aaron Bergman,Nunavut,Nunavut,Office Supplies,Labels,30-May-2011,,,,,,,,
45347,29-Sep-2010,Medium,41," $24,051 ",0.07,"$9,791.0",599.99,24.49,Ritsa Hightower,Ontario,Ontario,Technology,Copiers and Fax,10-Jan-2010,,,,,,,,
41728,30-Sep-2009,High,28," $23,106 ",0.08,"$9,527.5",896.99,19.99,Alejandro Grove,Ontario,Ontario,Office Supplies,Binders and Binder Accessories,10-Feb-2009,,,,,,,,
26565,21-Oct-2009,Medium,49," $21,337 ",0.02,"$7,606.0",419.19,19.99,Cathy Prescott,Ontario,Ontario,Office Supplies,Storage & Organization,22-Oct-2009,,,,,,,,
51361,18-Mar-2011,Critical,50," $18,057 ",0,"-$6,474.7",349.45,60,Meg O'Connel,Ontario,Ontario,Furniture,Tables,22-Mar-2011,,,,,,,,
41059,14-Sep-2010,Medium,45," $17,885 ",0.04,"$2,357.9",400.98,42.52,Lycoris Saunders,Ontario,Ontario,Furniture,Tables,15-Sep-2010,,,,,,,,
20674,12-Aug-2010,High,37," $17,717 ",0,"$8,291.1",500.97,69.3,Philip Brown,Ontario,Ontario,Technology,Office Machines,12-Sep-2010,,,,,,,,
44768,26-May-2012,Not Specified,45," $16,700 ",0.02,"$3,084.0",355.98,58.92,Mark Cousins,Ontario,Ontario,Furniture,Chairs & Chairmats,27-May-2012,,,,,,,,
2912,03-Nov-2012,Low,7," $16,587 ",0.08,"-$3,476.9",2550.14,29.7,Tamara Dahlen,Ontario,Ontario,Technology,Office Machines,13-Mar-2012,,,,,,,,
34785,25-Jan-2010,Critical,45," $15,468 ",0.01,-$969.1,400.98,42.52,Jim Sink,Ontario,Ontario,Furniture,Tables,28-Jan-2010,,,,,,,,
29411,04-Jun-2012,High,38," $15,175 ",0.02,"$7,251.9",400.97,48.26,Naresj Patel,Ontario,Ontario,Technology,Office Machines,04-Jun-2012,,,,,,,,
16260,13-Nov-2011,High,47," $14,960 ",0.01,-$969.1,400.98,42.52,Cari MacIntyre,Ontario,Ontario,Furniture,Tables,14-Nov-2011,,,,,,,,
19584,16-Apr-2009,Critical,6," $14,536 ",0.05,"-$3,971.1",2550.14,29.7,Maria Zettner,Ontario,Ontario,Technology,Office Machines,17-Apr-2009,,,,,,,,
36999,12-Dec-2009,Medium,28," $14,476 ",0.06,"$4,963.9",549.99,49,Cari MacIntyre,Ontario,Ontario,Technology,Copiers and Fax,13-Dec-2009,,,,,,,,
1991,09-Jun-2012,Not Specified,37," $14,384 ",0.01,"$5,050.1",399.98,12.06,Barry Franz,Ontario,Ontario,Technology,Office Machines,09-Jul-2012,,,,,,,,
53281,04-Feb-2009,Critical,40," $14,076 ",0.08,"$1,894.1",355.98,58.92,Philip Brown,Ontario,Ontario,Furniture,Chairs & Chairmats,04-Apr-2009,,,,,,,,
35110,18-Oct-2011,High,14," $12,805 ",0.01,"$5,065.5",896.99,19.99,Mike Caudle,Ontario,Ontario,Office Supplies,Binders and Binder Accessories,19-Oct-2011,,,,,,,,
41059,14-Sep-2010,Medium,45," $12,572 ",0.09,"$5,456.0",300.98,13.99,Lycoris Saunders,Ontario,Ontario,Technology,Office Machines,15-Sep-2010,,,,,,,,
11396,21-Jul-2012,Critical,42," $12,270 ",0.07,"$4,842.4",304.99,19.99,Matt Connell,Ontario,Ontario,Office Supplies,Binders and Binder Accessories,22-Jul-2012,,,,,,,,
51937,27-Feb-2009,High,39," $11,613 ",0.05,"$2,816.2",294.62,42.52,James Lanier,Ontario,Ontario,Office Supplies,Appliances,27-Feb-2009,,,,,,,,
35555,03-Apr-2011,Medium,50," $11,266 ",0.08,"$1,903.0",243.98,43.32,James Lanier,Ontario,Ontario,Furniture,Chairs & Chairmats,03-May-2011,,,,,,,,
965,14-May-2011,Low,42," $11,230 ",0.07,-$679.0,280.98,35.67,Jas O'Carroll,Ontario,Ontario,Furniture,Tables,21-May-2011,,,,,,,,
53349,04-Oct-2010,Low,46," $11,003 ",0.07,"$2,349.3",243.98,43.32,Alejandro Grove,Ontario,Ontario,Furniture,Chairs & Chairmats,19-Apr-2010,,,,,,,,
12160,12-Dec-2010,Low,48," $10,341 ",0.03,$865.0,208.16,68.02,Darren Budd,Ontario,Ontario,Furniture,Chairs & Chairmats,17-Dec-2010,,,,,,,,
37121,15-Mar-2011,Not Specified,44," $9,499 ",0.01,$618.4,216.6,64.2,Bill Donatelli,Ontario,Ontario,Furniture,Chairs & Chairmats,16-Mar-2011,,,,,,,,
54407,16-Jun-2010,Medium,24," $9,396 ",0.07,"$3,857.6",420.98,19.99,Maureen Fritzler,Ontario,Ontario,Office Supplies,Binders and Binder Accessories,17-Jun-2010,,,,,,,,
20451,25-May-2012,Critical,17," $9,150 ",0.1,"-$1,331.6",550.98,45.7,Bill Overfelt,Ontario,Ontario,Furniture,Tables,27-May-2012,,,,,,,,
52416,31-Jan-2009,Not Specified,40," $9,142 ",0.04,-$528.7,218.75,69.64,Dave Brooks,Ontario,Ontario,Furniture,Tables,02-Jan-2009,,,,,,,,
37669,29-Oct-2010,Not Specified,39," $9,082 ",0.02,"$2,485.5",232.58,19.99,Alejandro Grove,Ontario,Ontario,Office Supplies,Appliances,31-Oct-2010,,,,,,,,
21922,11-Nov-2009,High,17," $8,937 ",0.01,"$2,383.4",500.98,26,Jason Fortune,Ontario,Ontario,Furniture,Chairs & Chairmats,11-Dec-2009,,,,,,,,
58784,18-Jan-2009,Medium,25," $8,875 ",0.05,"$2,372.1",350.99,39,Kristen Hastings,Ontario,Ontario,Furniture,Chairs & Chairmats,20-Jan-2009,,,,,,,,
45347,29-Sep-2010,Medium,10," $8,704 ",0.05,"$1,034.5",880.98,44.55,Ritsa Hightower,Ontario,Ontario,Furniture,Bookcases,30-Sep-2010,,,,,,,,
18085,25-Sep-2011,High,23," $8,128 ",0.01,"$1,541.3",348.21,40.19,Lisa DeCherney,Ontario,Ontario,Furniture,Tables,27-Sep-2011,,,,,,,,
28033,14-Sep-2010,High,37," $7,835 ",0.04,$297.8,216.6,64.2,Dan Lawera,Ontario,Ontario,Furniture,Chairs & Chairmats,16-Sep-2010,,,,,,,,
44706,30-Mar-2010,Low,18," $7,557 ",0.08,-$352.2,424.21,110.2,Ritsa Hightower,Ontario,Ontario,Furniture,Tables,04-Jan-2010,,,,,,,,
41543,02-Jun-2009,Low,45," $7,549 ",0.03,"$1,385.4",160.98,30,Bill Donatelli,Ontario,Ontario,Furniture,Chairs & Chairmats,02-Oct-2009,,,,,,,,
31238,22-Aug-2010,Medium,21," $7,512 ",0.09,"$2,017.6",363.25,19.99,Joseph Airdo,Ontario,Ontario,Office Supplies,Appliances,24-Aug-2010,,,,,,,,
33250,25-Jun-2009,Not Specified,40," $7,381 ",0.04,"$2,998.9",177.98,0.99,Guy Thornton,Ontario,Ontario,Office Supplies,Appliances,27-Jun-2009,,,,,,,,
1952,15-Mar-2009,High,24," $7,288 ",0.04,-$715.8,296.18,54.12,Alejandro Grove,Ontario,Ontario,Furniture,Tables,15-Mar-2009,,,,,,,,
40965,20-Nov-2009,Medium,48," $7,227 ",0.09,-$385.0,159.31,60,Mark Cousins,Ontario,Ontario,Furniture,Tables,22-Nov-2009,,,,,,,,
44992,24-Dec-2012,Critical,32," $7,110 ",0.06,-$536.2,218.75,69.64,Anthony Witt,Ontario,Ontario,Furniture,Tables,26-Dec-2012,,,,,,,,
16065,20-Jul-2010,High,15," $6,933 ",0.04,"$1,200.2",449.99,49,Ruben Ausman,Ontario,Ontario,Technology,Copiers and Fax,20-Jul-2010,,,,,,,,
17668,25-Nov-2009,Medium,24," $6,931 ",0.05,"$2,574.1",300.98,13.99,Erin Creighton,Ontario,Ontario,Technology,Office Machines,26-Nov-2009,,,,,,,,
50883,06-Jan-2012,Low,35," $6,740 ",0.01,$957.3,180.98,30,Pauline Chand,Ontario,Ontario,Furniture,Chairs & Chairmats,06-Jan-2012,,,,,,,,
31266,10-Mar-2012,High,16," $6,574 ",0.04,"$1,197.1",399.98,12.06,Rob Haberlin,Ontario,Ontario,Technology,Office Machines,10-Apr-2012,,,,,,,,
3109,23-Jul-2010,Low,37," $6,478 ",0.01,"$1,654.0",205.99,8.99,Liz MacKendrick,Ontario,Ontario,Technology,Telephones and Communication,30-Jul-2010,,,,,,,,
29410,17-Sep-2009,Critical,36," $6,057 ",0,"$1,585.5",195.99,4.2,Linda Cazamias,Ontario,Ontario,Technology,Telephones and Communication,19-Sep-2009,,,,,,,,
50854,17-Dec-2011,Critical,12," $5,744 ",0.09,"$1,118.2",500.98,28.14,Dan Lawera,Ontario,Ontario,Technology,Office Machines,19-Dec-2011,,,,,,,,
55713,02-Feb-2009,High,49," $5,719 ",0.09,"-$2,426.6",122.99,70.2,Alan Schoenberger,Ontario,Ontario,Furniture,Chairs & Chairmats,02-Apr-2009,,,,,,,,
50981,08-Apr-2009,Critical,42," $5,679 ",0.01,"$1,550.9",155.99,8.99,Sean O'Donnell,Ontario,Ontario,Technology,Telephones and Communication,08-Apr-2009,,,,,,,,
38503,05-May-2009,Low,47," $5,568 ",0.04,"$1,726.7",120.98,3.99,Melanie Page,Ontario,Ontario,Office Supplies,Appliances,05-May-2009,,,,,,,,
18753,31-Jul-2009,Medium,33," $5,394 ",0.01,$788.8,160.98,30,Erin Creighton,Ontario,Ontario,Furniture,Chairs & Chairmats,08-Feb-2009,,,,,,,,
18085,25-Sep-2011,High,33," $5,353 ",0.09,"$1,343.2",195.99,4.2,Lisa DeCherney,Ontario,Ontario,Technology,Telephones and Communication,26-Sep-2011,,,,,,,,
56101,19-Jul-2010,Not Specified,44," $5,347 ",0.08,"$1,886.4",122.99,19.99,Bill Donatelli,Ontario,Ontario,Office Supplies,Binders and Binder Accessories,22-Jul-2010,,,,,,,,
39015,12-Jun-2009,Medium,13," $5,236 ",0.05,$567.6,399.98,12.06,Lycoris Saunders,Ontario,Ontario,Technology,Office Machines,12-Jun-2009,,,,,,,,
52325,14-Jul-2012,Not Specified,23," $5,126 ",0.07,"$2,019.2",223.98,15.01,Paul MacIntyre,Ontario,Ontario,Office Supplies,Binders and Binder Accessories,14-Jul-2012,,,,,,,,
27201,25-Jul-2012,High,10," $5,057 ",0.02,$789.1,500.98,26,Scot Coram,Ontario,Ontario,Furniture,Chairs & Chairmats,25-Jul-2012,,,,,,,,
52516,01-May-2012,High,50," $4,962 ",0.08,$335.3,119.99,56.14,Scot Coram,Ontario,Ontario,Technology,Office Machines,01-May-2012,,,,,,,,
13121,03-Jul-2010,High,28," $4,924 ",0.07,"$1,049.5",205.99,8.99,Xylona Price,Ontario,Ontario,Technology,Telephones and Communication,03-Oct-2010,,,,,,,,
55776,22-Mar-2009,Not Specified,32," $4,856 ",0.01,"$1,096.6",145.45,17.85,Dean Braden,Ontario,Ontario,Technology,Office Machines,23-Mar-2009,,,,,,,,
50949,02-Apr-2011,Medium,46," $4,804 ",0.08,"$1,077.9",125.99,8.8,Guy Thornton,Ontario,Ontario,Technology,Telephones and Communication,02-Jun-2011,,,,,,,,
53382,27-Dec-2009,Not Specified,15," $4,760 ",0,$658.9,300.98,64.73,Paul MacIntyre,Ontario,Ontario,Furniture,Chairs & Chairmats,28-Dec-2009,,,,,,,,
19493,02-Feb-2009,Critical,31," $4,713 ",0.1,-$372.5,154.13,69,Bill Overfelt,Ontario,Ontario,Furniture,Tables,02-Mar-2009,,,,,,,,
2978,05-Feb-2011,Critical,28," $4,671 ",0.07,$947.3,200.99,4.2,Alan Schoenberger,Ontario,Ontario,Technology,Telephones and Communication,05-Mar-2011,,,,,,,,
37152,22-May-2011,Medium,39," $4,648 ",0.02,$182.5,113.98,30,Thomas Boland,Ontario,Ontario,Furniture,Chairs & Chairmats,24-May-2011,,,,,,,,
